id,title,genre,vote_average,vote_count,runtime,release_date,revenue,popularity
331,Jurassic Park III,Adventure,5.7,2077,92,2001-07-18,368780809,1.859364
61791,Rise of the Planet of the Apes,Thriller,7,4347,105,2011-08-03,482860185,138.433168
8204,The Spiderwick Chronicles,Adventure,6.3,572,95,2008-02-14,162839667,21.436682
47964,A Good Day to Die Hard,Action,5.2,3493,98,2013-02-06,304654182,65.402595
10733,The Alamo,Western,5.8,106,137,2004-04-07,25819961,10.660441
9806,The Incredibles,Action,7.4,5152,115,2004-11-05,631442092,77.817571
1408,Cutthroat Island,Action,5.7,136,119,1995-12-22,10017322,7.029308
32657,Percy Jackson & the Olympians: The Lightning Thief,Adventure,6,2010,118,2010-02-01,226497209,61.121717
607,Men in Black,Action,6.9,4412,98,1997-07-02,589390539,104.121555
863,Toy Story 2,Animation,7.3,3806,92,1999-10-30,497366869,73.575118
44048,Unstoppable,Action,6.3,1165,98,2010-11-04,167805466,37.698465
5175,Rush Hour 2,Action,6.4,1054,90,2001-08-03,347325802,35.814765
2655,What Lies Beneath,Drama,6.3,488,130,2000-07-21,155464351,15.835672
22794,Cloudy with a Chance of Meatballs,Animation,6.5,1747,90,2009-09-17,242988466,46.781182
8355,Ice Age: Dawn of the Dinosaurs,Animation,6.5,2271,94,2009-06-29,886686817,69.457898
116745,The Secret Life of Walter Mitty,Adventure,7,3144,114,2013-12-18,188133322,43.348022
4327,Charlie's Angels,Action,5.6,1232,98,2000-11-02,264105545,40.20395
1422,The Departed,Drama,7.9,4339,151,2006-10-05,289847354,63.429157
10674,Mulan,Animation,7.6,2008,88,1998-06-18,304320254,67.427755
7446,Tropic Thunder,Action,6.5,1667,107,2008-08-09,188072649,43.192048
65754,The Girl with the Dragon Tattoo,Thriller,7.2,2434,158,2011-12-14,232617430,47.651083
1572,Die Hard: With a Vengeance,Action,6.9,2066,128,1995-05-19,366101666,51.881077
10528,Sherlock Holmes,Action,7,5766,128,2009-12-23,524028679,57.834787
271969,Ben-Hur,Drama,5.3,621,125,2016-08-17,94061311,29.608322
10865,Atlantis: The Lost Empire,Animation,6.7,1224,95,2001-06-02,186053725,51.548589
258509,Alvin and the Chipmunks: The Road Chip,Adventure,5.8,428,92,2015-12-17,233755553,27.867368
2253,Valkyrie,Drama,6.7,1173,121,2008-12-25,200276000,38.832842
10661,You Don't Mess with the Zohan,Comedy,5.5,1048,113,2008-06-05,201596308,40.597344
257344,Pixels,Action,5.6,2513,105,2015-07-16,243637091,140.849495
644,A.I. Artificial Intelligence,Drama,6.8,1974,146,2001-06-29,235926552,34.035114
10756,The Haunted Mansion,Thriller,5.2,466,99,2003-11-25,182290266,16.302378
686,Contact,Drama,7.2,1308,150,1997-07-11,171120329,55.249434
9383,Hollow Man,Action,5.6,634,112,2000-08-04,190213455,28.200874
179,The Interpreter,Crime,6.2,392,128,2005-04-08,162944923,18.69984
76285,Percy Jackson: Sea of Monsters,Adventure,5.9,1648,106,2013-08-07,174578751,40.262261
1996,Lara Croft Tomb Raider: The Cradle of Life,Action,5.5,1418,117,2003-07-21,156505388,56.811056
291805,Now You See Me 2,Action,6.7,3235,129,2016-06-02,334901337,51.535701
10003,The Saint,Thriller,5.9,302,116,1997-04-03,118063304,20.913852
1535,Spy Game,Action,6.8,579,126,2001-11-18,143049560,27.166757
2067,Mission to Mars,Science Fiction,5.7,369,114,2000-03-10,60874615,16.058284
46195,Rio,Animation,6.5,2166,96,2011-04-03,484635760,46.200042
2277,Bicentennial Man,Comedy,6.9,963,131,1999-12-17,93700000,24.939295
10357,Volcano,Science Fiction,5.2,376,104,1997-04-25,0,19.836124
4477,The Devil's Own,Crime,5.9,290,107,1997-03-12,140807547,15.350451
8665,K-19: The Widowmaker,Drama,6.1,264,138,2002-07-19,35168966,15.625949
9387,Conan the Barbarian,Adventure,6.6,650,129,1982-04-02,79114085,31.802807
921,Cinderella Man,Romance,7.3,616,144,2005-06-02,108539911,24.100863
49852,The Nutcracker: The Untold Story,Fantasy,5.4,50,110,2010-11-24,16178959,3.593349
4464,Seabiscuit,Drama,6.7,216,141,2003-07-22,148336445,14.824166
664,Twister,Action,6.1,950,113,1996-05-10,494471524,32.079995
8358,Cast Away,Adventure,7.5,3218,143,2000-12-22,429632142,57.739713
9836,Happy Feet,Animation,5.9,1410,108,2006-11-16,384335608,37.272385
2502,The Bourne Supremacy,Action,7.2,2825,108,2004-07-23,288500217,53.213931
9772,Air Force One,Action,6.2,840,124,1997-07-25,315156409,36.38795
161,Ocean's Eleven,Thriller,7.2,3783,116,2001-12-07,450717150,60.929352
52451,The Three Musketeers,Adventure,5.6,924,110,2011-08-31,132274484,36.605246
76492,Hotel Transylvania,Animation,6.8,2566,91,2012-09-20,358375603,56.257411
4523,Enchanted,Comedy,6.6,1449,107,2007-11-20,340487652,29.21998
59961,Safe House,Action,6.3,1345,115,2012-02-09,208076205,34.773106
10481,102 Dalmatians,Comedy,5.1,313,100,2000-10-07,183611771,9.895061
59108,Tower Heist,Action,5.8,932,104,2011-11-02,152930623,36.743324
1581,The Holiday,Comedy,6.7,1225,136,2006-12-08,194168700,44.967453
9798,Enemy of the State,Action,6.7,1240,132,1998-11-20,250649836,41.207568
22897,It's Complicated,Comedy,6.2,360,121,2009-12-23,219103655,16.479851
298,Ocean's Thirteen,Crime,6.5,1999,122,2007-06-07,311312624,42.069993
7484,Open Season,Adventure,6.1,656,83,2006-09-29,197309027,26.61951
157350,Divergent,Adventure,6.9,4663,139,2014-03-14,288747895,80.316463
853,Enemy at the Gates,War,7.2,999,131,2001-03-13,96976270,41.273567
10159,The Rundown,Adventure,6.4,514,104,2003-09-26,80916492,24.107835
9593,Last Action Hero,Adventure,6.1,712,130,1993-06-18,137298489,32.044191
1904,Memoirs of a Geisha,Drama,7.3,652,145,2005-12-06,162242962,16.595874
9615,The Fast and the Furious: Tokyo Drift,Action,6.1,1705,104,2006-06-03,158468292,8.282876
51052,Arthur Christmas,Drama,6.7,333,97,2011-02-22,0,19.83683
297,Meet Joe Black,Fantasy,6.9,1147,178,1998-11-12,142940100,36.069611
9884,Collateral Damage,Action,5.5,427,108,2002-02-06,78382433,18.827753
16858,All That Jazz,Drama,7.3,85,123,1979-12-20,37823676,5.159407
62764,Mirror Mirror,Adventure,5.5,1114,106,2012-03-15,183018522,48.126297
22538,Scott Pilgrim vs. the World,Action,7.2,2126,112,2010-07-27,47664559,38.885195
9341,The Core,Action,5.4,516,136,2003-03-28,74208267,29.211255
12107,Nutty Professor II: The Klumps,Fantasy,4.7,332,106,2000-07-27,123307945,17.783361
9637,Scooby-Doo,Mystery,5.4,820,88,2002-06-14,275650703,31.435539
49049,Dredd,Action,6.6,1940,95,2012-09-07,41037742,57.673932
9339,Click,Comedy,6,2104,107,2006-06-22,237681299,41.176631
16281,Creepshow,Horror,6.7,226,120,1982-11-12,21028755,13.661289
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy,4.9,119,82,2010-07-30,112483764,11.77398
8247,Jumper,Adventure,5.9,1799,88,2008-02-10,222231186,21.218
11253,Hellboy II: The Golden Army,Adventure,6.5,1527,120,2008-07-11,160388063,58.57976
1949,Zodiac,Crime,7.3,2023,157,2007-03-02,84785914,51.970905
8452,The 6th Day,Science Fiction,5.7,595,123,2000-11-17,96085477,18.447479
310,Bruce Almighty,Fantasy,6.4,3012,101,2003-05-23,484572835,109.684788
27578,The Expendables,Thriller,6,2926,103,2010-08-03,274470394,77.580661
954,Mission: Impossible,Adventure,6.7,2631,110,1996-05-22,457696359,75.290998
70160,The Hunger Games,Science Fiction,6.9,9455,142,2012-03-12,691210692,68.550698
45243,The Hangover Part II,Comedy,6.2,3739,102,2011-05-25,254455986,58.040149
364,Batman Returns,Action,6.6,1673,126,1992-06-19,280000000,59.113174
7518,Over the Hedge,Comedy,6.3,1074,83,2006-04-22,343397247,36.32705
11544,Lilo & Stitch,Animation,7.1,1314,85,2002-06-21,145771527,55.659988
9986,Charlotte's Web,Comedy,5.8,288,97,2006-12-15,144000000,14.132583
8656,Deep Impact,Action,5.9,855,120,1998-05-08,140464664,34.070054
146216,RED 2,Action,6.4,1526,116,2013-07-18,0,44.34333
9291,The Longest Yard,Comedy,6.2,785,113,2005-05-19,190320568,26.065735
55301,Alvin and the Chipmunks: Chipwrecked,Comedy,5.4,484,87,2011-12-14,342695435,23.473004
109418,Grown Ups 2,Comedy,5.8,1155,100,2013-07-11,246984278,45.589568
11665,Get Smart,Action,6,1051,110,2008-06-19,230685453,23.496054
6964,Something's Gotta Give,Drama,6.3,410,128,2003-12-12,266728738,16.939441
11324,Shutter Island,Drama,7.8,6336,138,2010-02-18,294804195,81.914696
12193,Four Christmases,Comedy,5.3,331,88,2008-11-26,163733697,19.500893
9928,Robots,Animation,6,1333,91,2005-03-10,260696994,29.558157
754,Face/Off,Action,6.8,1583,138,1997-06-27,245676146,46.075037
10202,Bedtime Stories,Fantasy,5.9,901,99,2008-12-24,212874442,23.531721
4147,Road to Perdition,Thriller,7.3,1077,117,2002-07-12,181001478,49.078546
50546,Just Go with It,Romance,6.3,1543,117,2011-02-10,214918407,37.02665
1701,Con Air,Action,6.5,1270,115,1997-06-01,224012234,45.154631
13027,Eagle Eye,Mystery,6.3,1018,118,2008-09-25,178066569,46.887983
2289,Cold Mountain,Drama,6.7,533,154,2003-12-24,173013509,24.598479
20504,The Book of Eli,Action,6.6,2164,118,2010-01-14,157107755,32.363538
9574,Flubber,Comedy,5.3,695,93,1997-11-26,177977226,11.50396
11618,The Haunting,Horror,5.2,369,113,1999-07-23,91188905,19.375768
2300,Space Jam,Animation,6.5,1288,88,1996-11-15,250200000,36.125715
12096,The Pink Panther,Action,5.6,550,93,2006-01-18,0,25.450534
10200,The Day the Earth Stood Still,Drama,5.2,1043,104,2008-12-10,233093859,41.890722
8834,Conspiracy Theory,Action,6.5,431,135,1997-08-07,136982834,22.179658
228150,Fury,War,7.4,3946,135,2014-10-15,211817906,139.575085
6068,Six Days Seven Nights,Action,5.6,332,98,1998-06-12,164000000,18.264635
41515,Yogi Bear,Comedy,5.2,220,80,2010-12-11,201584141,11.187696
9023,Spirit: Stallion of the Cimarron,Western,7.4,831,83,2002-05-24,122563539,41.670544
38317,Zookeeper,Comedy,5.3,498,102,2011-07-06,169852759,27.46264
2157,Lost in Space,Adventure,5,388,130,1998-04-03,136159423,17.455024
14462,The Manchurian Candidate,Drama,6.2,393,129,2004-07-30,96105964,21.394281
161795,Déjà Vu,Romance,8,1,117,1998-04-22,0,0.605645
159824,Hotel Transylvania 2,Animation,6.7,1497,89,2015-09-21,473226958,61.692197
49948,Fantasia 2000,Animation,7,292,74,1999-12-17,90874570,14.530946
2135,The Time Machine,Science Fiction,5.8,631,96,2002-03-04,123729176,25.978555
9822,Mighty Joe Young,Action,5.9,208,114,1998-12-25,0,6.643778
9705,Swordfish,Action,6.1,932,99,2001-06-07,147080413,36.788745
1656,The Legend of Zorro,Action,5.9,893,129,2005-10-24,142400065,31.054334
12159,What Dreams May Come,Drama,6.8,577,113,1998-10-02,71485043,21.891078
9678,Little Nicky,Comedy,5.2,438,90,2000-11-10,0,18.335992
4442,The Brothers Grimm,Adventure,5.6,818,118,2005-08-26,105316267,40.138009
75,Mars Attacks!,Comedy,6.1,1509,106,1996-12-12,101371017,44.090535
330770,Evolution,Mystery,6.4,47,81,2015-09-14,0,3.300061
9433,The Edge,Action,6.7,349,117,1997-09-06,43312294,20.632673
19959,Surrogates,Action,5.9,1195,89,2009-09-24,122444772,36.664991
11973,Thirteen Days,Drama,6.9,189,145,2000-12-24,34566746,18.26121
11228,Daylight,Action,5.8,378,115,1996-12-06,159212469,16.681269
77951,Walking With Dinosaurs,Animation,5.2,133,87,2013-12-18,126546518,10.088006
5491,Battlefield Earth,Action,3,255,118,2000-05-10,21400000,7.89147
10715,Looney Tunes: Back in Action,Animation,5.6,297,90,2003-11-14,68514844,16.715631
10197,Nine,Drama,5.1,165,112,2009-12-03,53825515,9.357734
9562,Timeline,Action,5.4,318,116,2003-11-26,19480739,11.22268
9922,The Postman,Drama,6.1,299,177,1997-12-25,17626234,14.564667
9447,Babe: Pig in the City,Adventure,5.2,305,92,1998-11-25,69131860,11.356079
274854,The Last Witch Hunter,Fantasy,5.7,1316,106,2015-10-21,146936910,52.612025
8870,Red Planet,Thriller,5.4,267,106,2000-11-10,33463969,13.800656
9992,Arthur and the Invisibles,Adventure,6,639,94,2006-12-13,107944236,27.097932
36970,Oceans,Documentary,7.3,111,84,2009-10-17,19406406,10.706613
10077,A Sound of Thunder,Thriller,4.8,111,110,2005-05-15,5989640,7.342892
76649,Pompeii,Action,5.2,1267,105,2014-02-18,117831631,50.561849
293644,Top Cat Begins,Comedy,5.3,9,89,2015-10-30,0,0.719996
453,A Beautiful Mind,Drama,7.7,3009,135,2001-12-11,313542341,59.248437
8587,The Lion King,Family,8,5376,89,1994-06-23,788241776,90.457886
72545,Journey 2: The Mysterious Island,Adventure,5.8,1030,94,2012-01-19,355692760,40.723459
109451,Cloudy with a Chance of Meatballs 2,Animation,6.4,915,95,2013-09-26,248384621,41.247402
9533,Red Dragon,Crime,6.7,1115,124,2002-09-29,209196298,10.083905
2023,Hidalgo,Western,6.5,318,136,2004-03-05,108103450,16.759252
71880,Jack and Jill,Comedy,4.1,604,91,2011-11-11,149673788,22.132418
584,2 Fast 2 Furious,Action,6.2,2028,107,2003-06-05,236350661,10.520961
309809,The Little Prince,Adventure,7.6,756,92,2015-07-29,97571250,35.384423
4858,The Invasion,Science Fiction,5.7,359,99,2007-08-17,15071514,15.673154
17711,The Adventures of Rocky & Bullwinkle,Action,3.9,87,88,2000-06-30,35134820,8.981427
328111,The Secret Life of Pets,Animation,5.9,3462,87,2016-06-18,875958308,31.482872
8698,The League of Extraordinary Gentlemen,Fantasy,5.7,1155,110,2003-07-11,179265204,47.436675
93456,Despicable Me 2,Animation,7,4637,98,2013-06-25,970761885,136.886704
602,Independence Day,Action,6.7,3260,145,1996-06-25,816969268,60.442593
330,The Lost World: Jurassic Park,Adventure,6.2,2487,129,1997-05-23,229074524,2.502487
953,Madagascar,Family,6.6,3237,86,2005-05-25,532680671,48.110909
9693,Children of Men,Drama,7.4,2071,109,2006-09-22,69959751,35.387874
36657,X-Men,Adventure,6.8,4097,104,2000-07-13,296339527,4.66891
8909,Wanted,Action,6.4,2528,110,2008-06-19,258270008,73.82289
9802,The Rock,Action,6.9,1456,136,1996-06-06,335062621,51.469576
950,Ice Age: The Meltdown,Animation,6.5,2951,91,2006-03-23,660940780,85.115058
1824,50 First Dates,Comedy,6.6,2105,99,2004-02-13,196482882,61.437586
2976,Hairspray,Family,6.5,709,117,2007-07-13,90450008,31.160542
11026,Exorcist: The Beginning,Horror,4.7,183,114,2004-08-20,78000586,15.761384
332,Inspector Gadget,Action,4.3,318,78,1999-07-23,0,17.561955
75656,Now You See Me,Thriller,7.3,5487,115,2013-05-29,117698894,71.124686
38365,Grown Ups,Comedy,6,1705,102,2010-06-24,271430189,38.864027
594,The Terminal,Comedy,7,1910,128,2004-06-17,219417255,57.753914
15189,Hotel for Dogs,Comedy,5.7,202,100,2009-01-16,73034460,13.25753
11678,Vertical Limit,Action,5.9,283,124,2000-12-08,215663859,13.318744
6538,Charlie Wilson's War,Comedy,6.5,338,102,2007-12-19,119000410,18.70031
10555,Shark Tale,Animation,5.8,1557,90,2004-09-20,367275019,47.094369
1125,Dreamgirls,Drama,6.6,284,134,2006-12-25,154937680,14.486311
4551,Be Cool,Comedy,5.4,292,118,2005-03-04,95226116,18.61472
612,Munich,Drama,6.9,696,164,2005-12-22,130358911,29.035222
9567,Tears of the Sun,Action,6.4,573,121,2003-03-07,85632458,27.055085
37821,Killers,Action,5.7,772,100,2010-06-04,98159963,23.004607
203801,The Man from U.N.C.L.E.,Comedy,7.1,2265,116,2015-08-13,108145109,48.744209
2539,Spanglish,Comedy,5.8,369,130,2004-12-17,55041367,14.209329
9297,Monster House,Animation,6.3,874,91,2006-07-21,140175006,36.368839
3172,Bandits,Action,6.2,302,123,2001-10-12,67631903,24.353302
6520,First Knight,Action,5.9,311,134,1995-07-07,127600435,19.143321
1439,Anna and the King,Drama,6.4,197,148,1999-12-16,0,13.327372
37958,Immortals,Fantasy,5.7,880,110,2011-11-10,226904017,37.917002
2026,Hostage,Mystery,6.2,512,113,2005-03-09,77944725,23.663713
7450,Titan A.E.,Animation,6.3,313,94,2000-06-16,36754634,14.44381
11375,Hollywood Homicide,Action,5,166,116,2003-06-09,51142659,10.605084
9425,Soldier,Action,6.1,221,99,1998-10-23,14567883,11.873856
25769,Carriers,Action,5.8,282,84,2009-09-04,5802422,12.708963
23685,Monkeybone,Adventure,4.3,78,93,2001-02-23,5409517,8.098369
11866,Flight of the Phoenix,Action,5.7,276,113,2004-12-17,21009180,20.374308
9741,Unbreakable,Science Fiction,6.9,1946,106,2000-11-13,248118121,42.006908
211672,Minions,Family,6.4,4571,91,2015-06-17,1156730962,875.581305
23629,Sucker Punch,Action,5.9,1623,110,2011-03-24,89792502,39.127082
8688,Snake Eyes,Crime,5.8,327,98,1998-08-07,103891409,20.790703
10153,Sphere,Science Fiction,5.8,476,134,1998-02-13,13100000,18.65988
153518,The Angry Birds Movie,Family,5.9,1022,97,2016-05-11,349779543,45.720894
8676,Fool's Gold,Romance,5.4,444,112,2008-02-07,111231041,21.789615
20829,Funny People,Comedy,5.7,390,146,2009-07-31,61458982,20.199057
4349,The Kingdom,Thriller,6.5,513,110,2007-08-22,86658558,26.123705
9718,Talladega Nights: The Ballad of Ricky Bobby,Comedy,6.2,491,116,2006-08-04,162966177,12.599836
10808,Dr. Dolittle 2,Comedy,4.9,410,87,2001-06-22,176104344,13.543053
197,Braveheart,Action,7.7,3336,177,1995-05-24,210000000,60.722162
25,Jarhead,Drama,6.6,765,125,2005-11-04,96889998,32.227223
35,The Simpsons Movie,Animation,6.9,2264,87,2007-07-25,527068851,46.875375
11086,The Majestic,Drama,6.6,188,152,2001-12-21,37317558,11.215702
10477,Driven,Action,4.5,179,116,2001-04-27,54744738,8.468586
1997,Two Brothers,Adventure,6.9,180,109,2004-04-07,62172050,8.884318
6947,The Village,Drama,6.2,1071,108,2004-07-30,256697520,27.491891
3050,Doctor Dolittle,Comedy,5.4,686,85,1998-06-22,294456605,21.462935
2675,Signs,Drama,6.4,1599,106,2002-08-02,408247917,28.848187
809,Shrek 2,Adventure,6.7,2988,93,2004-05-19,919838758,47.320801
920,Cars,Animation,6.6,3877,117,2006-06-08,461983149,82.643036
4806,Runaway Bride,Comedy,5.7,455,116,1999-07-30,309457509,20.230535
7451,xXx,Action,5.8,1424,124,2002-08-09,277448382,46.217769
228165,The SpongeBob Movie: Sponge Out of Water,Animation,5.8,719,93,2015-02-05,311594032,36.952268
3595,Ransom,Action,6.4,470,117,1996-11-08,309492681,16.411345
16869,Inglourious Basterds,Drama,7.9,6430,153,2009-08-18,319131050,72.595961
879,Hook,Adventure,6.6,1532,144,1991-12-11,300854823,33.648404
1573,Die Hard 2,Action,6.6,1896,124,1990-07-02,240031094,57.69847
9257,S.W.A.T.,Action,5.8,770,117,2003-08-08,116643346,34.052253
1903,Vanilla Sky,Drama,6.5,1078,136,2001-12-10,203388341,27.299301
9697,Lady in the Water,Drama,5.3,409,110,2006-07-21,42285169,20.219385
395,AVP: Alien vs. Predator,Adventure,5.5,1217,101,2004-08-12,171183863,42.957216
23398,Alvin and the Chipmunks: The Squeakquel,Comedy,5.4,666,88,2009-12-21,443140005,29.412262
10590,We Were Soldiers,Action,6.7,521,138,2002-03-01,114660784,19.708731
117263,Olympus Has Fallen,Action,6.2,2981,120,2013-03-20,161025640,59.428223
200,Star Trek: Insurrection,Science Fiction,6.3,391,103,1998-12-10,118000000,19.711951
44943,Battle: Los Angeles,Action,5.5,1448,116,2011-03-08,202466756,49.199234
587,Big Fish,Adventure,7.6,1994,125,2003-12-25,122919055,46.199482
10395,Wolf,Fantasy,6,216,125,1994-06-17,0,13.758526
57212,War Horse,Drama,7,992,146,2011-12-25,177584879,29.505574
152760,The Monuments Men,War,5.8,1523,118,2014-01-24,154984035,43.873266
2756,The Abyss,Adventure,7.1,808,139,1989-08-09,90000098,24.961625
33909,Wall Street: Money Never Sleeps,Drama,5.8,493,133,2010-09-02,134748021,23.25645
49017,Dracula Untold,Horror,6.2,2389,92,2014-10-01,215529201,64.457947
9882,The Siege,Drama,6,352,116,1998-11-06,116672912,20.089933
2270,Stardust,Adventure,7.1,1184,127,2007-08-09,135560026,48.032734
978,Seven Years in Tibet,Adventure,7,630,136,1997-09-12,131457682,16.92991
44564,The Dilemma,Comedy,5.2,304,111,2011-01-13,67112664,14.780634
